Date,Time,Timestamp,April 2025_Price,April 2025_Rate_Change,May 2025_Price,May 2025_Rate_Change,June 2025_Price,June 2025_Rate_Change
2025-04-09,12:48:00,2025-04-09 12:48:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:48:00,2025-04-09 12:48:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:49:00,2025-04-09 12:49:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:49:00,2025-04-09 12:49:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:49:00,2025-04-09 12:49:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:49:00,2025-04-09 12:49:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:50:00,2025-04-09 12:50:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:50:00,2025-04-09 12:50:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:50:00,2025-04-09 12:50:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:50:00,2025-04-09 12:50:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:51:00,2025-04-09 12:51:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:51:00,2025-04-09 12:51:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:51:00,2025-04-09 12:51:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:41:00,2025-04-09 12:41:00,229.75,-1.55 (-0.67%),229.75,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,12:51:00,2025-04-09 12:51:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:52:00,2025-04-09 12:52:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:52:00,2025-04-09 12:52:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:53:00,2025-04-09 12:53:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:53:00,2025-04-09 12:53:00,229.2,-2.1 (-0.91%),229.2,-2.1 (-0.91%),230.5,-3.5 (-1.5%)
2025-04-09,12:53:00,2025-04-09 12:53:00,229.2,-2.1 (-0.91%),229.2,-2.1 (-0.91%),230.5,-3.5 (-1.5%)
2025-04-09,12:53:00,2025-04-09 12:53:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:54:00,2025-04-09 12:54:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:54:00,2025-04-09 12:54:00,229.2,-2.1 (-0.91%),229.4,-2.05 (-0.89%),230.5,-3.5 (-1.5%)
2025-04-09,12:54:00,2025-04-09 12:54:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),228.95,-2.5 (-1.08%)
2025-04-09,12:54:00,2025-04-09 12:54:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:55:00,2025-04-09 12:55:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:55:00,2025-04-09 12:55:00,229.2,-2.1 (-0.91%),229.2,-2.1 (-0.91%),230.5,-3.5 (-1.5%)
2025-04-09,12:55:00,2025-04-09 12:55:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),228.95,-2.5 (-1.08%)
2025-04-09,12:56:00,2025-04-09 12:56:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:55:00,2025-04-09 12:55:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:56:00,2025-04-09 12:56:00,229.2,-2.1 (-0.91%),229.2,-2.1 (-0.91%),230.5,-3.5 (-1.5%)
2025-04-09,12:56:00,2025-04-09 12:56:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:57:00,2025-04-09 12:57:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:57:00,2025-04-09 12:57:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:57:00,2025-04-09 12:57:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:57:00,2025-04-09 12:57:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:58:00,2025-04-09 12:58:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:58:00,2025-04-09 12:58:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:58:00,2025-04-09 12:58:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:58:00,2025-04-09 12:58:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:59:00,2025-04-09 12:59:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:59:00,2025-04-09 12:59:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:59:00,2025-04-09 12:59:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,12:59:00,2025-04-09 12:59:00,229.2,-2.1 (-0.91%),228.95,-2.5 (-1.08%),230.5,-3.5 (-1.5%)
2025-04-09,13:00:00,2025-04-09 13:00:00,229.2,-2.1 (-0.91%),229.45,-2 (-0.86%),230.5,-3.5 (-1.5%)
2025-04-09,13:00:00,2025-04-09 13:00:00,229.2,-2.1 (-0.91%),229.45,-2 (-0.86%),230.5,-3.5 (-1.5%)
2025-04-09,14:46:00,2025-04-09 14:46:00,229.6,-1.7 (-0.73%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,14:46:00,2025-04-09 14:46:00,229.6,-1.7 (-0.73%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,14:46:00,2025-04-09 14:46:00,229.6,-1.7 (-0.73%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,14:46:00,2025-04-09 14:46:00,229.6,-1.7 (-0.73%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,14:49:00,2025-04-09 14:49:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:49:00,2025-04-09 14:49:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:49:00,2025-04-09 14:49:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:49:00,2025-04-09 14:49:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:50:00,2025-04-09 14:50:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:50:00,2025-04-09 14:50:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:50:00,2025-04-09 14:50:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:51:00,2025-04-09 14:51:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:51:00,2025-04-09 14:51:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:51:00,2025-04-09 14:51:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:52:00,2025-04-09 14:52:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:52:00,2025-04-09 14:52:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:52:00,2025-04-09 14:52:00,229.6,-1.7 (-0.73%),229.6,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,14:52:00,2025-04-09 14:52:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:53:00,2025-04-09 14:53:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:53:00,2025-04-09 14:53:00,229.6,-1.7 (-0.73%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:53:00,2025-04-09 14:53:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:53:00,2025-04-09 14:53:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:54:00,2025-04-09 14:54:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:54:00,2025-04-09 14:54:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:54:00,2025-04-09 14:54:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:55:00,2025-04-09 14:55:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:55:00,2025-04-09 14:55:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:55:00,2025-04-09 14:55:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:55:00,2025-04-09 14:55:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:56:00,2025-04-09 14:56:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:56:00,2025-04-09 14:56:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:57:00,2025-04-09 14:57:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:57:00,2025-04-09 14:57:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:57:00,2025-04-09 14:57:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:57:00,2025-04-09 14:57:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:58:00,2025-04-09 14:58:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:58:00,2025-04-09 14:58:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:58:00,2025-04-09 14:58:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:59:00,2025-04-09 14:59:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:59:00,2025-04-09 14:59:00,229.55,-1.75 (-0.76%),229.9,-1.55 (-0.67%),230.5,-3.5 (-1.5%)
2025-04-09,14:59:00,2025-04-09 14:59:00,229.55,-1.75 (-0.76%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,14:59:00,2025-04-09 14:59:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:00:00,2025-04-09 15:00:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:00:00,2025-04-09 15:00:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:00:00,2025-04-09 15:00:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:00:00,2025-04-09 15:00:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:01:00,2025-04-09 15:01:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:01:00,2025-04-09 15:01:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:01:00,2025-04-09 15:01:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:01:00,2025-04-09 15:01:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:02:00,2025-04-09 15:02:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:02:00,2025-04-09 15:02:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:03:00,2025-04-09 15:03:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:03:00,2025-04-09 15:03:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:03:00,2025-04-09 15:03:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:03:00,2025-04-09 15:03:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:04:00,2025-04-09 15:04:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:04:00,2025-04-09 15:04:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:04:00,2025-04-09 15:04:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:04:00,2025-04-09 15:04:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:05:00,2025-04-09 15:05:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:05:00,2025-04-09 15:05:00,229.35,-1.95 (-0.84%),229.75,-1.7 (-0.73%),230.5,-3.5 (-1.5%)
2025-04-09,15:05:00,2025-04-09 15:05:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:05:00,2025-04-09 15:05:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:06:00,2025-04-09 15:06:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:06:00,2025-04-09 15:06:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:06:00,2025-04-09 15:06:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:06:00,2025-04-09 15:06:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:07:00,2025-04-09 15:07:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:07:00,2025-04-09 15:07:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:07:00,2025-04-09 15:07:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:07:00,2025-04-09 15:07:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:08:00,2025-04-09 15:08:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:08:00,2025-04-09 15:08:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:09:00,2025-04-09 15:09:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:09:00,2025-04-09 15:09:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:09:00,2025-04-09 15:09:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:09:00,2025-04-09 15:09:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:10:00,2025-04-09 15:10:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:10:00,2025-04-09 15:10:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:10:00,2025-04-09 15:10:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:10:00,2025-04-09 15:10:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:11:00,2025-04-09 15:11:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:11:00,2025-04-09 15:11:00,229.55,-1.75 (-0.76%),229.65,-1.8 (-0.78%),230.5,-3.5 (-1.5%)
2025-04-09,15:11:00,2025-04-09 15:11:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:12:00,2025-04-09 15:12:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:12:00,2025-04-09 15:12:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:13:00,2025-04-09 15:13:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:13:11,2025-04-09 15:13:11,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09,15:13:00,2025-04-09 15:13:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:14:00,2025-04-09 15:14:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:14:00,2025-04-09 15:14:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:14:00,2025-04-09 15:14:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:14:00,2025-04-09 15:14:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:15:00,2025-04-09 15:15:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:15:00,2025-04-09 15:15:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:15:00,2025-04-09 15:15:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:16:00,2025-04-09 15:16:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:16:00,2025-04-09 15:16:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:16:00,2025-04-09 15:16:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:16:00,2025-04-09 15:16:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:17:00,2025-04-09 15:17:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:17:00,2025-04-09 15:17:00,230.0,-1.3 (-0.56%),230.0,-1.45 (-0.63%),230.5,-3.5 (-1.5%)
2025-04-09,15:17:00,2025-04-09 15:17:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:17:00,2025-04-09 15:17:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:18:00,2025-04-09 15:18:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:18:00,2025-04-09 15:18:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:18:00,2025-04-09 15:18:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:18:00,2025-04-09 15:18:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:19:00,2025-04-09 15:19:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:19:00,2025-04-09 15:19:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:20:00,2025-04-09 15:20:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:20:00,2025-04-09 15:20:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:20:00,2025-04-09 15:20:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:20:00,2025-04-09 15:20:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:21:00,2025-04-09 15:21:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:21:00,2025-04-09 15:21:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:21:00,2025-04-09 15:21:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:21:00,2025-04-09 15:21:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:22:00,2025-04-09 15:22:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:22:00,2025-04-09 15:22:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:22:00,2025-04-09 15:22:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:22:00,2025-04-09 15:22:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:23:00,2025-04-09 15:23:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:23:00,2025-04-09 15:23:00,230.15,-1.15 (-0.5%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:23:00,2025-04-09 15:23:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:23:00,2025-04-09 15:23:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:24:00,2025-04-09 15:24:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:24:00,2025-04-09 15:24:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:25:00,2025-04-09 15:25:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:25:00,2025-04-09 15:25:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:25:00,2025-04-09 15:25:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:25:00,2025-04-09 15:25:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:26:00,2025-04-09 15:26:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:26:00,2025-04-09 15:26:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:27:00,2025-04-09 15:27:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:27:00,2025-04-09 15:27:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:27:00,2025-04-09 15:27:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:27:00,2025-04-09 15:27:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
2025-04-09,15:28:00,2025-04-09 15:28:00,229.95,-1.35 (-0.58%),229.85,-1.6 (-0.69%),230.75,-3.25 (-1.39%)
